document_id,decision,first_submission_month,first_submitted_at,version_submitted_at,target_system,evaluation_domain,evaluation_setup,modality,material_origin,scoring_source,task_language
arxiv:2306.04610v1,included,2023-06,2023-06-07T17:22:03Z,2023-06-07T17:22:03Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.04757v3,included,2023-06,2023-06-07T20:12:29Z,2023-06-15T05:08:56Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world""]","[""execution_or_environment"", ""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.05064v2,included,2023-06,2023-06-08T09:29:05Z,2023-09-13T19:33:18Z,"[""answering_model""]","[""natural_sciences""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.05076v1,included,2023-06,2023-06-08T09:59:48Z,2023-06-08T09:59:48Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""ar"", ""en"", ""es"", ""ko""]"
arxiv:2306.05087v2,included,2023-06,2023-06-08T10:41:56Z,2024-05-24T06:37:31Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.05179v2,included,2023-06,2023-06-08T13:21:29Z,2023-11-10T04:11:01Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""af"", ""en"", ""it"", ""jv"", ""pt"", ""sw"", ""th"", ""vi"", ""zh""]"
arxiv:2306.05443v1,included,2023-06,2023-06-08T14:20:29Z,2023-06-08T14:20:29Z,"[""answering_model""]","[""finance_and_business""]","[""fixed_items""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.05685v4,included,2023-06,2023-06-09T05:55:52Z,2023-12-24T02:01:34Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items"", ""runtime_generated_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2306.05783v3,included,2023-06,2023-06-09T09:52:05Z,2024-03-11T09:49:04Z,"[""answering_model""]","[""education"", ""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""law_and_public_policy"", ""natural_sciences"", ""other"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2306.06070v3,included,2023-06,2023-06-09T17:44:31Z,2023-12-09T05:57:46Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.06199v1,included,2023-06,2023-06-09T19:07:31Z,2023-06-09T19:07:31Z,"[""answering_model""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.06548v3,included,2023-06,2023-06-11T00:23:25Z,2023-08-04T01:36:56Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.06624v2,included,2023-06,2023-06-11T08:53:12Z,2023-08-27T02:55:36Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.06687v3,included,2023-06,2023-06-11T14:01:17Z,2023-11-06T07:02:19Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.06941v1,included,2023-06,2023-06-12T08:21:34Z,2023-06-12T08:21:34Z,"[""answering_model""]","[""education"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.08651v2,included,2023-06,2023-06-14T17:30:57Z,2024-02-19T02:39:15Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.08952v2,included,2023-06,2023-06-15T08:44:41Z,2023-06-27T05:39:25Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.09030v2,included,2023-06,2023-06-15T10:41:23Z,2023-06-19T07:31:55Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.09212v2,included,2023-06,2023-06-15T15:49:51Z,2024-01-17T19:09:57Z,"[""answering_model""]","[""education"", ""engineering"", ""finance_and_business"", ""general_or_cross_domain"", ""healthcare_biomedicine"", ""law_and_public_policy"", ""mathematics_and_formal_reasoning"", ""natural_sciences"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""zh""]"
arxiv:2306.09224v2,included,2023-06,2023-06-15T16:03:01Z,2023-07-24T15:05:55Z,"[""answering_model""]","[""natural_sciences"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""other_model_judge""]","[""en""]"
arxiv:2306.09265v1,included,2023-06,2023-06-15T16:39:24Z,2023-06-15T16:39:24Z,"[""answering_model""]","[""engineering"", ""general_or_cross_domain""]","[""fixed_items"", ""runtime_generated_items""]","[""image"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.09296v3,included,2023-06,2023-06-15T17:20:46Z,2024-07-01T03:38:57Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.09479v2,included,2023-06,2023-06-15T20:11:23Z,2024-05-13T01:25:12Z,"[""answering_model""]","[""general_or_cross_domain"", ""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.09841v4,included,2023-06,2023-06-16T13:39:35Z,2024-09-15T07:49:32Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2306.10322v3,included,2023-06,2023-06-17T11:44:04Z,2024-03-14T14:33:51Z,"[""embodied_system""]","[""engineering""]","[""fixed_items"", ""interactive_loop""]","[""image"", ""text""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2306.10763v2,included,2023-06,2023-06-19T08:13:50Z,2023-11-03T11:13:15Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code""]","[""human_or_real_world""]","[""execution_or_environment"", ""reference_or_metric""]","[""not_applicable""]"
arxiv:2306.10968v2,included,2023-06,2023-06-19T14:30:52Z,2023-06-21T11:31:50Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""llm_judge""]","[""en"", ""zh""]"
arxiv:2306.11256v1,included,2023-06,2023-06-20T03:21:10Z,2023-06-20T03:21:10Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.11420v1,included,2023-06,2023-06-20T10:03:57Z,2023-06-20T10:03:57Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""code"", ""text""]","[""program_or_simulation""]","[""reference_or_metric""]","[""en"", ""ja"", ""zh""]"
arxiv:2306.11507v1,included,2023-06,2023-06-20T12:53:39Z,2023-06-20T12:53:39Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.11698v5,included,2023-06,2023-06-20T17:24:23Z,2024-02-26T20:41:01Z,"[""answering_model""]","[""general_or_cross_domain"", ""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.12255v1,included,2023-06,2023-06-21T13:23:48Z,2023-06-21T13:23:48Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.12552v2,included,2023-06,2023-06-21T20:36:55Z,2023-10-27T20:55:02Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.12587v2,included,2023-06,2023-06-21T22:00:03Z,2024-08-06T02:02:27Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2306.13304v1,included,2023-06,2023-06-23T05:43:28Z,2023-06-23T05:43:28Z,"[""agent_or_tool_system""]","[""general_or_cross_domain""]","[""fixed_items"", ""interactive_loop""]","[""structured_data"", ""text""]","[""generative_model"", ""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.13394v5,included,2023-06,2023-06-23T09:22:36Z,2025-10-24T02:45:36Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2306.13651v2,included,2023-06,2023-06-23T17:59:09Z,2023-06-29T17:30:45Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication""]","[""runtime_generated_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.13986v1,included,2023-06,2023-06-24T14:42:43Z,2023-06-24T14:42:43Z,"[""answering_model""]","[""language_and_communication"", ""other""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""human_judge""]","[""en""]"
arxiv:2306.14027v2,included,2023-06,2023-06-24T17:44:36Z,2024-07-09T21:08:06Z,"[""answering_model""]","[""cybersecurity"", ""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2306.14893v1,included,2023-06,2023-06-26T17:59:24Z,2023-06-26T17:59:24Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.14898v3,included,2023-06,2023-06-26T17:59:50Z,2023-10-30T17:52:18Z,"[""agent_or_tool_system""]","[""cybersecurity"", ""software_and_coding""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""structured_data"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2306.15087v2,included,2023-06,2023-06-26T22:07:33Z,2024-10-17T19:30:08Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.15121v1,included,2023-06,2023-06-27T00:11:31Z,2023-06-27T00:11:31Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world""]","[""human_judge""]","[""en""]"
arxiv:2306.15401v6,included,2023-06,2023-06-27T11:54:57Z,2024-05-23T11:42:08Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""audio"", ""text"", ""video""]","[""generative_model"", ""human_or_real_world""]","[""llm_judge"", ""reference_or_metric""]","[""en"", ""zh""]"
arxiv:2306.15448v2,included,2023-06,2023-06-21T16:42:15Z,2023-12-04T22:31:26Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.15626v2,included,2023-06,2023-06-27T17:05:32Z,2023-10-27T16:00:20Z,"[""agent_or_tool_system"", ""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items"", ""interactive_loop""]","[""code"", ""text""]","[""human_or_real_world""]","[""execution_or_environment"", ""reference_or_metric""]","[""not_applicable""]"
arxiv:2306.16244v1,included,2023-06,2023-06-28T14:14:44Z,2023-06-28T14:14:44Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""zh""]"
arxiv:2306.16388v2,included,2023-06,2023-06-28T17:31:53Z,2024-04-12T00:05:53Z,"[""answering_model""]","[""social_sciences_and_humanities""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en"", ""ru"", ""tr"", ""zh""]"
arxiv:2306.16636v1,included,2023-06,2023-06-29T02:19:50Z,2023-06-29T02:19:50Z,"[""answering_model""]","[""mathematics_and_formal_reasoning""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""zh""]"
arxiv:2306.16638v1,included,2023-06,2023-06-29T02:27:48Z,2023-06-29T02:27:48Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""program_or_simulation""]","[""reference_or_metric""]","[""en""]"
arxiv:2306.17256v5,included,2023-06,2023-06-29T18:50:12Z,2024-03-04T21:14:01Z,"[""answering_model""]","[""finance_and_business""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2307.00135v1,included,2023-06,2023-06-30T21:04:59Z,2023-06-30T21:04:59Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2307.01458v4,included,2023-07,2023-07-04T03:34:19Z,2023-10-26T07:19:58Z,"[""answering_model""]","[""healthcare_biomedicine""]","[""fixed_items""]","[""text""]","[""generative_model"", ""program_or_simulation""]","[""human_judge"", ""other_model_judge""]","[""zh""]"
arxiv:2307.01881v1,included,2023-07,2023-07-04T18:53:47Z,2023-07-04T18:53:47Z,"[""answering_model""]","[""cybersecurity""]","[""fixed_items""]","[""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2307.02435v1,included,2023-07,2023-07-05T16:58:39Z,2023-07-05T16:58:39Z,"[""answering_model""]","[""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
arxiv:2307.02469v2,included,2023-07,2023-07-05T17:44:28Z,2023-07-30T13:20:39Z,"[""answering_model""]","[""general_or_cross_domain""]","[""fixed_items""]","[""image"", ""text"", ""video""]","[""human_or_real_world""]","[""human_judge"", ""llm_judge""]","[""en""]"
arxiv:2307.02477v3,included,2023-07,2023-07-05T17:50:42Z,2024-03-28T23:37:24Z,"[""answering_model""]","[""general_or_cross_domain"", ""language_and_communication"", ""mathematics_and_formal_reasoning"", ""social_sciences_and_humanities"", ""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world"", ""program_or_simulation""]","[""execution_or_environment"", ""human_judge"", ""other_model_judge"", ""reference_or_metric""]","[""en""]"
arxiv:2307.02499v1,included,2023-07,2023-07-04T11:28:07Z,2023-07-04T11:28:07Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""image"", ""text""]","[""human_or_real_world""]","[""human_judge""]","[""en""]"
arxiv:2307.03817v2,included,2023-07,2023-07-07T20:14:22Z,2023-11-22T01:26:07Z,"[""answering_model""]","[""engineering"", ""software_and_coding""]","[""fixed_items""]","[""code"", ""text""]","[""human_or_real_world""]","[""execution_or_environment""]","[""en""]"
arxiv:2307.03875v2,included,2023-07,2023-07-08T01:42:22Z,2023-07-13T17:29:48Z,"[""answering_model""]","[""finance_and_business"", ""software_and_coding""]","[""runtime_generated_items""]","[""code"", ""text""]","[""generative_model"", ""program_or_simulation""]","[""execution_or_environment""]","[""en""]"
arxiv:2307.04008v1,included,2023-07,2023-07-08T16:30:13Z,2023-07-08T16:30:13Z,"[""answering_model""]","[""language_and_communication""]","[""fixed_items""]","[""text""]","[""generative_model"", ""human_or_real_world""]","[""reference_or_metric""]","[""en""]"
